uid,profile,anime_uid,rating,scores
47381,Aria34,9863,5,"{'Overall': '5', 'Story': '4', 'Animation': '6', 'Sound': '6', 'Character': '3', 'Enjoyment': '4'}"
73573,Black_Rose1809,9863,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
193739,karlstein12,9863,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
94525,Ranthir,9863,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
179008,animesthabomb,9863,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
54647,blueunicorns,9863,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
264393,Cenokenshi,32188,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '8', 'Character': '6', 'Enjoyment': '6'}"
269924,hairam,32188,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
213019,sheychan,32188,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
216412,resinweber,32188,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '7'}"
310585,TheEternalHunter,32188,7,"{'Overall': '7', 'Story': '6', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '5'}"
228875,karlstein12,32188,7,"{'Overall': '7', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
286233,DoomRanger,32188,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
290874,GiancarloLS,32188,1,"{'Overall': '1', 'Story': '1', 'Animation': '8', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
213099,Phoenix_SMT,32188,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
204987,Namiku,32188,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
285522,Falco2424,32188,5,"{'Overall': '5', 'Story': '3', 'Animation': '9', 'Sound': '9', 'Character': '7', 'Enjoyment': '5'}"
277802,TK8878,32188,6,"{'Overall': '6', 'Story': '6', 'Animation': '10', 'Sound': '10', 'Character': '5', 'Enjoyment': '7'}"
204980,iAmSayo,32188,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
204977,0207xander,32188,10,"{'Overall': '10', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
30049,Pitrocks14,372,10,"{'Overall': '10', 'Story': '7', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
26742,mamen,372,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '0'}"
159,Ceray,372,7,"{'Overall': '7', 'Story': '8', 'Animation': '8', 'Sound': '6', 'Character': '8', 'Enjoyment': '7'}"
8376,Koru-chan,372,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
79544,mrsKWON,6811,7,"{'Overall': '7', 'Story': '7', 'Animation': '8', 'Sound': '10', 'Character': '7', 'Enjoyment': '6'}"
93423,sx_i,6811,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
29772,tarms_shani,6811,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
27835,Bellatrix510,6811,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
33366,TheUltimateKalie,6811,5,"{'Overall': '5', 'Story': '3', 'Animation': '8', 'Sound': '7', 'Character': '7', 'Enjoyment': '6'}"
34754,abennett17,6811,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
33538,sunyee,6811,9,"{'Overall': '9', 'Story': '8', 'Animation': '7', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
50353,hattoriis,6811,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
37367,kyoko328,6811,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
24578,MidnightSky,6811,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
37968,Izhual,6811,4,"{'Overall': '4', 'Story': '5', 'Animation': '4', 'Sound': '3', 'Character': '3', 'Enjoyment': '5'}"
23418,sovietkazak,6811,2,"{'Overall': '2', 'Story': '3', 'Animation': '3', 'Sound': '4', 'Character': '6', 'Enjoyment': '1'}"
29833,lazyinternetsand,6811,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
23273,itaeon,6811,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
20191,sesshylvr4ever,6811,9,"{'Overall': '9', 'Story': '7', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '9'}"
151841,ggultra2764,6811,6,"{'Overall': '6', 'Story': '6', 'Animation': '7', 'Sound': '6', 'Character': '6', 'Enjoyment': '6'}"
119005,Miliannai,6811,9,"{'Overall': '9', 'Story': '10', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
138897,xxWetToastxx420,6811,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
24470,Torii-chan,6811,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
21933,Nanalilly,6811,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
295312,Rhan,36949,5,"{'Overall': '5', 'Story': '5', 'Animation': '8', 'Sound': '10', 'Character': '5', 'Enjoyment': '8'}"
295358,ThorNN-heim7,36949,7,"{'Overall': '7', 'Story': '6', 'Animation': '8', 'Sound': '8', 'Character': '7', 'Enjoyment': '8'}"
157369,DeXeTer,3002,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '8', 'Enjoyment': '10'}"
324106,Lunawyn,40080,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
79608,mrsKWON,5690,8,"{'Overall': '8', 'Story': '7', 'Animation': '8', 'Sound': '10', 'Character': '7', 'Enjoyment': '8'}"
286645,ImenonoawaiDream,36949,8,"{'Overall': '8', 'Story': '9', 'Animation': '7', 'Sound': '7', 'Character': '10', 'Enjoyment': '9'}"
282016,pranaynighukar,11917,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
215911,msrcali,11917,5,"{'Overall': '5', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '3', 'Enjoyment': '7'}"
65425,TalussAthner,11917,10,"{'Overall': '10', 'Story': '8', 'Animation': '7', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
200054,Greenixx,185,9,"{'Overall': '9', 'Story': '7', 'Animation': '8', 'Sound': '10', 'Character': '7', 'Enjoyment': '10'}"
251357,FireEmblemIke24,15227,7,"{'Overall': '7', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
323602,burnteggs,22297,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
324206,myx2000,22297,8,"{'Overall': '8', 'Story': '7', 'Animation': '9', 'Sound': '7', 'Character': '7', 'Enjoyment': '8'}"
274865,Helvetica-Black,15227,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
292911,SpadeStitch,15227,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
295181,vol4ok,15227,7,"{'Overall': '7', 'Story': '8', 'Animation': '6', 'Sound': '7', 'Character': '8', 'Enjoyment': '7'}"
300859,VegaMaruko,15227,8,"{'Overall': '8', 'Story': '9', 'Animation': '9', 'Sound': '8', 'Character': '8', 'Enjoyment': '7'}"
301983,Atacofangirl,15227,10,"{'Overall': '10', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
302597,Tigerle,15227,8,"{'Overall': '8', 'Story': '10', 'Animation': '9', 'Sound': '8', 'Character': '6', 'Enjoyment': '7'}"
312989,SatoNoKyoki,15227,9,"{'Overall': '9', 'Story': '10', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '8'}"
256205,phillyj_97,15227,9,"{'Overall': '9', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '8'}"
259001,rainyland,15227,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '8', 'Character': '9', 'Enjoyment': '8'}"
261552,kiki-jiji,15227,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '10', 'Character': '10', 'Enjoyment': '8'}"
277300,nobunaga,15227,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '9'}"
279173,seannyb,15227,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '7', 'Enjoyment': '8'}"
224271,BowlingJD,185,7,"{'Overall': '7', 'Story': '6', 'Animation': '9', 'Sound': '9', 'Character': '4', 'Enjoyment': '7'}"
129073,DanteDevilDan,185,10,"{'Overall': '10', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '9'}"
249168,StormTruck,185,7,"{'Overall': '7', 'Story': '7', 'Animation': '6', 'Sound': '8', 'Character': '6', 'Enjoyment': '8'}"
253403,KingHarkinian,185,8,"{'Overall': '8', 'Story': '6', 'Animation': '3', 'Sound': '10', 'Character': '3', 'Enjoyment': '9'}"
256061,miyokR,185,9,"{'Overall': '9', 'Story': '10', 'Animation': '6', 'Sound': '9', 'Character': '8', 'Enjoyment': '10'}"
258922,claudiohp,185,7,"{'Overall': '7', 'Story': '7', 'Animation': '6', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
229665,juicedmusic,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '6', 'Character': '6', 'Enjoyment': '8'}"
282390,Weeaboo801,185,7,"{'Overall': '7', 'Story': '7', 'Animation': '6', 'Sound': '8', 'Character': '6', 'Enjoyment': '8'}"
240532,Luxbecca,185,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
240975,GleemanThom,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
244654,TheIceDragon,185,6,"{'Overall': '6', 'Story': '5', 'Animation': '5', 'Sound': '9', 'Character': '4', 'Enjoyment': '7'}"
297989,Lord_Valzin,185,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
299865,infinite_Fiend,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
175299,Groupanimenight,185,8,"{'Overall': '8', 'Story': '9', 'Animation': '7', 'Sound': '8', 'Character': '7', 'Enjoyment': '9'}"
179810,brynolf,185,7,"{'Overall': '7', 'Story': '7', 'Animation': '4', 'Sound': '8', 'Character': '5', 'Enjoyment': '7'}"
159033,TokyoSanchez,185,7,"{'Overall': '7', 'Story': '7', 'Animation': '5', 'Sound': '9', 'Character': '6', 'Enjoyment': '9'}"
247880,ImRingo,31988,9,"{'Overall': '9', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '8'}"
246384,Jacklives,31988,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '7', 'Enjoyment': '9'}"
196126,Illyasviel,22297,6,"{'Overall': '6', 'Story': '5', 'Animation': '9', 'Sound': '6', 'Character': '5', 'Enjoyment': '5'}"
198059,FailSniper57,22297,7,"{'Overall': '7', 'Story': '6', 'Animation': '10', 'Sound': '8', 'Character': '6', 'Enjoyment': '8'}"
192109,Kaisui,22297,9,"{'Overall': '9', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
192470,Ancrath,22297,8,"{'Overall': '8', 'Story': '7', 'Animation': '9', 'Sound': '9', 'Character': '6', 'Enjoyment': '8'}"
189271,Sephiroth1335,22297,6,"{'Overall': '6', 'Story': '6', 'Animation': '6', 'Sound': '7', 'Character': '6', 'Enjoyment': '6'}"
193581,jc9622,22297,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
278439,Spudkip,22297,5,"{'Overall': '5', 'Story': '5', 'Animation': '9', 'Sound': '8', 'Character': '4', 'Enjoyment': '3'}"
304981,DoomRanger,22297,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
305983,Artimiev7,22297,1,"{'Overall': '1', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
190201,Skrunchie,22297,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '8', 'Character': '7', 'Enjoyment': '9'}"
188629,AbsarNaeem,22297,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
283957,Besbel,22297,7,"{'Overall': '7', 'Story': '7', 'Animation': '9', 'Sound': '8', 'Character': '6', 'Enjoyment': '6'}"
191981,ElectroPopDoctor,22297,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '7', 'Character': '10', 'Enjoyment': '9'}"
179392,Seiryuukan,22297,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
217497,Trolls_Bane,22297,5,"{'Overall': '5', 'Story': '3', 'Animation': '8', 'Sound': '8', 'Character': '4', 'Enjoyment': '3'}"
183810,DanteMustDie8907,22297,7,"{'Overall': '7', 'Story': '8', 'Animation': '8', 'Sound': '5', 'Character': '5', 'Enjoyment': '8'}"
198967,guywholikesanime,22297,6,"{'Overall': '6', 'Story': '6', 'Animation': '10', 'Sound': '7', 'Character': '4', 'Enjoyment': '6'}"
212310,TheBrainintheJar,14719,6,"{'Overall': '6', 'Story': '6', 'Animation': '7', 'Sound': '7', 'Character': '7', 'Enjoyment': '6'}"
265237,Syrene_Windsor,22297,9,"{'Overall': '9', 'Story': '10', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
171335,BanjoTheBear,14719,8,"{'Overall': '8', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
306885,NaMYAYA,14719,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
176829,ggultra2764,14719,7,"{'Overall': '7', 'Story': '7', 'Animation': '7', 'Sound': '8', 'Character': '7', 'Enjoyment': '7'}"
275857,Hakkai_Requiem,14719,5,"{'Overall': '5', 'Story': '1', 'Animation': '8', 'Sound': '8', 'Character': '2', 'Enjoyment': '5'}"
202886,ChucriBZ,14719,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
229479,BlancaXLobo,14719,3,"{'Overall': '3', 'Story': '2', 'Animation': '1', 'Sound': '3', 'Character': '3', 'Enjoyment': '2'}"
185004,TokyoSanchez,14719,7,"{'Overall': '7', 'Story': '6', 'Animation': '6', 'Sound': '7', 'Character': '8', 'Enjoyment': '9'}"
141419,jawnmewn,14719,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '8', 'Character': '10', 'Enjoyment': '9'}"
119859,vedatsvet,14719,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '10', 'Character': '8', 'Enjoyment': '8'}"
217804,GamerUnglued,14719,4,"{'Overall': '4', 'Story': '3', 'Animation': '4', 'Sound': '8', 'Character': '5', 'Enjoyment': '2'}"
183100,ZephSilver,14719,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '7', 'Character': '8', 'Enjoyment': '9'}"
180333,TheShikiMaSTER,14719,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
143631,THEAnimeHERO,14719,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
314047,Jesswem,14719,5,"{'Overall': '5', 'Story': '5', 'Animation': '8', 'Sound': '7', 'Character': '2', 'Enjoyment': '5'}"
92681,Stark700,14719,9,"{'Overall': '9', 'Story': '9', 'Animation': '6', 'Sound': '8', 'Character': '9', 'Enjoyment': '9'}"
76859,Gan_HOPE326,14719,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
190484,Rage-The-Dragoon,14719,7,"{'Overall': '7', 'Story': '5', 'Animation': '8', 'Sound': '7', 'Character': '8', 'Enjoyment': '7'}"
92869,gaptoothsailor,14719,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
252299,dgg32,15227,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
257091,WaddleBuff,15227,8,"{'Overall': '8', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
303868,NirAndFar,15227,10,"{'Overall': '10', 'Story': '7', 'Animation': '8', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
287577,zimmercj,15227,8,"{'Overall': '8', 'Story': '7', 'Animation': '7', 'Sound': '6', 'Character': '7', 'Enjoyment': '8'}"
310994,MarBaws,15227,10,"{'Overall': '10', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
309432,SnowyDay22,15227,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
311010,KeysToTheCastle,15227,7,"{'Overall': '7', 'Story': '8', 'Animation': '8', 'Sound': '8', 'Character': '6', 'Enjoyment': '7'}"
253412,Aidan,15227,7,"{'Overall': '7', 'Story': '9', 'Animation': '5', 'Sound': '4', 'Character': '9', 'Enjoyment': '8'}"
294710,Mister_ermo,15227,9,"{'Overall': '9', 'Story': '9', 'Animation': '8', 'Sound': '8', 'Character': '9', 'Enjoyment': '10'}"
300874,Dusk_Maiden,15227,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
183302,literaturenerd,14719,6,"{'Overall': '6', 'Story': '6', 'Animation': '6', 'Sound': '6', 'Character': '6', 'Enjoyment': '6'}"
245380,tenjor,15227,8,"{'Overall': '8', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '8'}"
261829,Injenss,15227,10,"{'Overall': '10', 'Story': '10', 'Animation': '3', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
258660,ShrinePriest,15227,4,"{'Overall': '4', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
248998,SirMarmelady,15227,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
258698,WhyZigle,15227,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
255191,moonbell,15227,10,"{'Overall': '10', 'Story': '10', 'Animation': '8', 'Sound': '8', 'Character': '10', 'Enjoyment': '10'}"
252837,Lord_Odous,15227,7,"{'Overall': '7', 'Story': '7', 'Animation': '8', 'Sound': '6', 'Character': '7', 'Enjoyment': '7'}"
267322,Assthete,15227,7,"{'Overall': '7', 'Story': '7', 'Animation': '9', 'Sound': '7', 'Character': '7', 'Enjoyment': '6'}"
42127,Irony-Dream,185,8,"{'Overall': '8', 'Story': '9', 'Animation': '5', 'Sound': '8', 'Character': '7', 'Enjoyment': '8'}"
234236,GohanwaOkazu,15227,10,"{'Overall': '10', 'Story': '8', 'Animation': '9', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
233243,Yash,185,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
71131,TRodge_NINJAAAH,185,10,"{'Overall': '10', 'Story': '8', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
64059,HybridMedia,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '6', 'Sound': '7', 'Character': '8', 'Enjoyment': '9'}"
35934,jmago,185,9,"{'Overall': '9', 'Story': '7', 'Animation': '7', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
16793,Koolag1,185,7,"{'Overall': '7', 'Story': '9', 'Animation': '9', 'Sound': '0', 'Character': '10', 'Enjoyment': '8'}"
315645,Phileap,185,8,"{'Overall': '8', 'Story': '9', 'Animation': '7', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
316990,preston3776,185,9,"{'Overall': '9', 'Story': '9', 'Animation': '7', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
317120,TheRedLine,185,9,"{'Overall': '9', 'Story': '6', 'Animation': '5', 'Sound': '8', 'Character': '6', 'Enjoyment': '9'}"
239938,Cinefil_original,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '8', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
325414,phynto,185,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
325608,Curlyawesomeace,185,9,"{'Overall': '9', 'Story': '9', 'Animation': '6', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
75627,King_Aomine,185,8,"{'Overall': '8', 'Story': '8', 'Animation': '7', 'Sound': '8', 'Character': '8', 'Enjoyment': '10'}"
283682,SkydiverRed,185,8,"{'Overall': '8', 'Story': '9', 'Animation': '5', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
244253,Lawrencekun,185,8,"{'Overall': '8', 'Story': '6', 'Animation': '8', 'Sound': '10', 'Character': '7', 'Enjoyment': '10'}"
175123,Furo,185,9,"{'Overall': '9', 'Story': '8', 'Animation': '5', 'Sound': '9', 'Character': '9', 'Enjoyment': '10'}"
305874,SupremeLord,185,7,"{'Overall': '7', 'Story': '7', 'Animation': '5', 'Sound': '10', 'Character': '7', 'Enjoyment': '7'}"
307974,kellwawa,185,5,"{'Overall': '5', 'Story': '5', 'Animation': '5', 'Sound': '8', 'Character': '3', 'Enjoyment': '5'}"
274363,Drifto,185,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
300932,Dante012,31988,8,"{'Overall': '8', 'Story': '6', 'Animation': '9', 'Sound': '9', 'Character': '6', 'Enjoyment': '8'}"
250695,JHD42,31988,7,"{'Overall': '7', 'Story': '6', 'Animation': '9', 'Sound': '8', 'Character': '7', 'Enjoyment': '7'}"
237059,cottonycloud,31988,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
315808,PhoenixCadenza,31988,8,"{'Overall': '8', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '8'}"
318336,Ilasma,31988,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
260581,sushiisawesome,31988,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '8'}"
260965,kokuborou,31988,9,"{'Overall': '9', 'Story': '0', 'Animation': '0', 'Sound': '0', 'Character': '0', 'Enjoyment': '0'}"
248892,-Haoto-,31988,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
237112,spartan1232,31988,8,"{'Overall': '8', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
237431,Kevstuf,31988,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '10'}"
237515,GhostOfSteiner,31988,8,"{'Overall': '8', 'Story': '7', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '8'}"
238086,zeralul,31988,8,"{'Overall': '8', 'Story': '6', 'Animation': '7', 'Sound': '8', 'Character': '8', 'Enjoyment': '7'}"
285986,WardVvsl,31988,10,"{'Overall': '10', 'Story': '9', 'Animation': '10', 'Sound': '9', 'Character': '10', 'Enjoyment': '10'}"
294614,triquist,31988,6,"{'Overall': '6', 'Story': '4', 'Animation': '9', 'Sound': '8', 'Character': '6', 'Enjoyment': '6'}"
237105,jc9622,31988,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
236899,HidamariSeashore,31988,9,"{'Overall': '9', 'Story': '8', 'Animation': '10', 'Sound': '10', 'Character': '9', 'Enjoyment': '9'}"
237400,Hirasawa-Ui,31988,9,"{'Overall': '9', 'Story': '9', 'Animation': '10', 'Sound': '8', 'Character': '8', 'Enjoyment': '9'}"
299114,Fukiryuko,31988,8,"{'Overall': '8', 'Story': '8', 'Animation': '10', 'Sound': '9', 'Character': '8', 'Enjoyment': '8'}"
307921,magicalunigus,31988,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
277580,PixlReality,31988,9,"{'Overall': '9', 'Story': '8', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '8'}"
286998,oxogen,36949,7,"{'Overall': '7', 'Story': '6', 'Animation': '10', 'Sound': '10', 'Character': '6', 'Enjoyment': '7'}"
289135,davshin,36949,10,"{'Overall': '10', 'Story': '10', 'Animation': '10', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
53939,ryantang,5690,9,"{'Overall': '9', 'Story': '8', 'Animation': '8', 'Sound': '10', 'Character': '8', 'Enjoyment': '9'}"
258866,ShadowOfNoLight,5690,7,"{'Overall': '7', 'Story': '9', 'Animation': '9', 'Sound': '10', 'Character': '3', 'Enjoyment': '6'}"
226757,atKatlin,5690,9,"{'Overall': '9', 'Story': '9', 'Animation': '9', 'Sound': '9', 'Character': '9', 'Enjoyment': '9'}"
62771,Paulwillson26,5690,10,"{'Overall': '10', 'Story': '10', 'Animation': '9', 'Sound': '10', 'Character': '10', 'Enjoyment': '10'}"
